X;Y;Z;Q1;Q2;Q3;Q4;Q5;Q6
920;0;320;-0.213805846188885;38.2370091523338;13.9929744976215;1.93603428951254;148.398363850894;0
910;0;320;-0.0576672025450561;38.7654980556279;15.2799457994674;1.90659235777544;147.911422031763;0
900;0;320;-0.0593884280591453;39.2841446569414;16.5525784804726;1.87269677787126;147.422001572246;0
890;0;320;-0.214748016187085;39.7937897324808;17.8106148144545;1.84930826212277;146.922673153465;0
880;0;320;-0.215968671525094;40.2947546068407;19.0551379248687;1.83352498455325;146.420776759919;0
1200;0;330;-0.00197730597710022;18.6503342565764;-33.9083896506777;2.17380197424318;152.364677723175;0
1190;0;330;0.00361891853148336;19.5235961103591;-31.2968852542751;2.2035356240219;154.893988615616;0
1180;0;330;-0.195892017900463;20.4566191211895;-28.812560488517;2.23062985745086;156.327188283762;0
1170;0;330;0.00655077194986123;21.3995938490346;-26.4682633562171;2.24508274076072;157.073803560106;0
1160;0;330;0.00605308979223726;22.3292557745367;-24.2461152466477;2.25011746997126;157.410266967154;0
1150;0;330;0.00476240318853072;23.2386286278409;-22.1292707376351;2.24979147797133;157.474283884903;0
1140;0;330;-0.19306266342524;24.1234635774366;-20.0988215826479;2.25444721403901;157.379966313296;0
1130;0;330;0.000399152100400729;24.9852846974351;-18.1446983334579;2.25178986208391;157.166674515701;0
1120;0;330;-0.194602108748104;25.8221775787916;-16.2535766243371;2.24842642599388;156.893237866702;0
1110;0;330;-0.195734397250264;26.6365794100912;-14.4190612402873;2.24684121554534;156.574598022488;0
1100;0;330;-0.196915801950157;27.4295966521418;-12.6355764377928;2.24273973956534;156.220826372806;0
1090;0;330;-0.198175474692092;28.2024106000365;-10.8980954193603;2.23776286009979;155.842029651616;0
1080;0;330;-0.013189759812264;28.9556539156691;-9.20062760900491;2.22293324002794;155.459826405566;0
1070;0;330;-0.0155068664613498;29.691090614126;-7.54274661277017;2.201044028373;155.054292674368;0
1060;0;330;-0.200580476840662;30.4089216711802;-5.91953816538809;2.18516282136229;154.642435581549;0
1050;0;330;-0.0205648246823348;31.1110592417206;-4.32879980863071;2.16518767675106;154.22688854188;0
1040;0;330;-0.202197652145992;31.7970100615322;-2.76793262911455;2.14794359904033;153.807667517645;0
1030;0;330;-0.0255488741446304;32.4691997906247;-1.23608773174724;2.12627893065196;153.381577890622;0
1020;0;330;-0.203682028832784;33.1270705156736;0.268749392458723;2.10659166767425;152.946819386505;0
1010;0;330;-0.0303805037583824;33.7724057107593;1.74815616699442;2.08260710206731;152.508262175802;0
1000;0;330;-0.205031440770313;34.4043885793983;3.20409626859534;2.06204775139271;152.065606686942;0
990;0;330;-0.206494843485246;35.0254223343821;4.63594925301751;2.05324384508792;151.60760350721;0
980;0;330;-0.0382820131966222;35.633967236889;6.04860026913648;2.02750701993939;151.163491725464;0
970;0;330;-0.207625665436783;36.2309960385854;7.44058890228797;2.00470927500128;150.709768914904;0
960;0;330;-0.208806063257211;36.8182362068785;8.81211128554035;1.99022717279855;150.243795133875;0
950;0;330;-0.0457323618347733;37.3949426194474;10.1659455536196;1.96274711228344;149.780629298904;0
940;0;330;-0.0484497421445252;37.9611710249668;11.5025602982859;1.94488760560146;149.313961623523;0
930;0;330;-0.210744811988086;38.5176248644148;12.8220111212334;1.92062289162365;148.83852918641;0
920;0;330;-0.21219203981508;39.0654820757554;14.1245716302319;1.90923669678447;148.352831630638;0
910;0;330;-0.0561006659567464;39.6042352715075;15.4119789725174;1.88126976766429;147.866158431192;0
900;0;330;-0.0578580089696341;40.133054850856;16.6857246615299;1.84879469693236;147.381740155828;0
890;0;330;-0.213293826516407;40.6535484211225;17.9444163785873;1.82704409281027;146.883254717262;0
880;0;330;-0.214561646740961;41.1660830478332;19.1890824053276;1.81228400811523;146.37759376628;0
870;0;330;-0.21623119872379;41.6711229608973;20.4195561228508;1.8021598020175;145.857610847463;0
1200;0;340;-0.207664826353808;19.3297454588534;-33.7759931879136;2.15922988508582;151.832273977506;0
1190;0;340;-0.20087453979968;20.1856760890106;-31.173159090877;2.20306674601684;154.527714973644;0
1180;0;340;0.00527128242616873;21.1122764427897;-28.6895882729347;2.2260747480676;156.06978433983;0
1170;0;340;0.00624330262093009;22.0525052502561;-26.3431632339082;2.23712529992027;156.896613310158;0
1160;0;340;-0.193247178832136;22.9825138811592;-24.119556474477;2.24924384545304;157.283938034862;0
1150;0;340;0.00427272603680956;23.8944936699516;-22.0021230844927;2.25420391223614;157.382384560147;0
1140;0;340;0.00239784704678719;24.783183098383;-19.9722534882282;2.25512863822651;157.307958646169;0
1130;0;340;0.0003614296237123;25.6489273200934;-18.0189553207813;2.2475952983127;157.10754116774;0
1120;0;340;-0.194591935027752;26.4904792910147;-16.1286619454985;2.24379167307491;156.844780436253;0
1110;0;340;-0.195693874243877;27.3098926067509;-14.2949403000923;2.24235721902339;156.534870103095;0
1100;0;340;-0.196851408340396;28.1083816142863;-12.5125454455689;2.23821699699394;156.185804113369;0
1090;0;340;-0.198073022022436;28.887040119382;-10.7762859221981;2.23266760133068;155.809190316541;0
1080;0;340;-0.0130905004199112;29.6464057602617;-9.07999361136181;2.21835366860836;155.428115478394;0
1070;0;340;-0.015380187406486;30.3882320722894;-7.42319713058086;2.19603659705757;155.023161126392;0
1060;0;340;-0.200450619610447;31.1126670270975;-5.80087563195751;2.18011443721424;154.612205326492;0
1050;0;340;-0.020418896524468;31.8216718877518;-4.21103076112956;2.16010191645297;154.196527570523;0
1040;0;340;-0.202050202444439;32.5146963273497;-2.65084586022873;2.14284485737351;153.777780113457;0
1030;0;340;-0.0253847420425183;33.1941973521713;-1.11964692273572;2.12113021009634;153.351607404576;0
1020;0;340;-0.203515476756839;33.8596469126603;0.384615332599705;2.10137431173678;152.916459859;0
1010;0;340;-0.0301983566144112;34.5127690460942;1.86354439429473;2.07734226267904;152.477523098619;0
1000;0;340;-0.204852547733278;35.1528167256002;3.31906124418482;2.05682004999249;152.034150917785;0
990;0;340;-0.206235218074682;35.7823374546771;4.75020374232288;2.04646729584442;151.572649209513;0
980;0;340;-0.0380038682903323;36.3994061155553;6.16261112823585;2.02065163536553;151.127895786538;0
970;0;340;-0.207351554694515;37.0051772782541;7.55453974555621;1.99801638188893;150.674275081389;0
960;0;340;-0.208477103758252;37.6010330023703;8.92671966759442;1.98309423207287;150.213353128258;0
950;0;340;-0.0453965160838334;38.1870620250685;10.2804675417934;1.95571484906162;149.748988595678;0
940;0;340;-0.0475190076696632;38.7635645375777;11.6159114649916;1.92798323556309;149.272508561532;0
930;0;340;-0.20983378911927;39.3297632030449;12.9357058870048;1.90443058979723;148.798021645313;0
920;0;340;-0.211158393618261;39.8873990834345;14.2390299960463;1.89178477322081;148.316106902884;0
910;0;340;-0.0550966333042774;40.4365342050441;15.5267581542789;1.86476171668666;147.829198533046;0
900;0;340;-0.0568572005209382;40.9761191692383;16.8007907517158;1.83270387722449;147.343775099733;0
890;0;340;-0.212342822061346;41.507720082409;18.0598269032955;1.81194310064367;146.844196033735;0
880;0;340;-0.213635652492558;42.0317850229273;19.3047520595568;1.79779885711218;146.336274754775;0
870;0;340;-0.215200639317683;42.548535244761;20.5357709819655;1.78661121926471;145.815847475235;0
860;0;340;-0.0681640798567789;43.0577551060147;21.7541252531255;1.76206775966345;145.291161683018;0
1200;0;350;-0.0023598166157609;20.0024274142008;-33.6671266156193;2.10710221023868;151.276497504018;0
1190;0;350;-0.199882128653348;20.8386827292135;-31.0730389188281;2.14994032698985;154.15649954355;0
1180;0;350;0.00637260645350851;21.75802938406;-28.589711952734;2.176436236791;155.810891067553;0
1170;0;350;-0.193225855580083;22.6958849399124;-26.2410288242206;2.19642853039704;156.715322905103;0
